"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"6002",48608,"The Big Bang Theory","10","01 – The Conjugal Conjecture","Howard","Yes, hello. Uh, this is Howard Wolowitz for Colonel Richard Williams.",0,"male",41871,2016,11,"2014-2017"
"6003",497842,"Parks and recreation","6","19","Jeremy Jamm","'Cause there's no sheik, and there's no old lady with a diamond what is it, a diamond eye patch?",0,"male",49784,2014,18,"2014-2017"
"6004",54220,"The Big Bang Theory","10","24 – The Long Distance Dissonance","Howard","Yeah. Like Bernadette used to look at me.",0,"male",46719,2017,8,"2014-2017"
"6005",52123,"The Big Bang Theory","10","15 – The Locomotion Reverberation","Stuart","Well, I don’t take it black.",0,"male",44873,2017,6,"2014-2017"
"6006",38684,"The Big Bang Theory","08","07 – The Misinterpretation Agitation","Amy","I guess that’s all anybody wants.",1,"female",33406,2014,6,"2014-2017"
"6007",466812,"Parks and recreation","6","12","Ben Wyatt","Well, that card's for three pans.",0,"male",46681,2014,5,"2014-2017"
"6008",45390,"The Big Bang Theory","09","12 – The Sales Call Sublimation","Raj","No, you didn’t. There are millions of data points there.",0,"male",39193,2016,10,"2014-2017"
"6009",493322,"Parks and recreation","6","18","Ben Wyatt","I was just saying to Ron that my dog's Jewish.",0,"male",49332,2014,9,"2014-2017"
"6010",42866,"The Big Bang Theory","09","01 – The Matrimonial Momentum","Howard","Yeah. I mean, not like our wedding beautiful.",0,"male",37054,2015,8,"2014-2017"
"6011",49449,"The Big Bang Theory","10","04 – The Cohabitation Experimentation","Amy","Well, Sheldon, I really appreciate that, but these things mean more to you than they do to me, so whatever you want.",1,"female",42530,2016,22,"2014-2017"
"6012",38290,"The Big Bang Theory","08","06 – The Expedition Approximation","Penny","Yeah. And there’s your money back, and now we’re even. How great is that?",1,"female",33083,2014,14,"2014-2017"
"6013",53735,"The Big Bang Theory","10","22 – The Cognition Regeneration","Leonard","Ha, I knew you weren’t asleep.",0,"male",46285,2017,6,"2014-2017"
"6014",50860,"The Big Bang Theory","10","10 – The Property Division Collision","Amy","I don’t think you do, but all right.",1,"female",43738,2016,8,"2014-2017"
"6015",48361,"The Big Bang Theory","09","24 – The Convergence Convergence","Leonard","Penny’s really looking forward to seeing you.",0,"male",41717,2016,7,"2014-2017"
"6016",53256,"The Big Bang Theory","10","20 – The Recollection Dissipation","Sheldon","Of course not. I’m too busy to be sick.",0,"male",45887,2017,9,"2014-2017"
"6017",491561,"Parks and recreation","6","18","Andy Dwyer","I'd have to check, but I'm pretty sure we can handle that.",0,"male",49156,2014,11,"2014-2017"
"6018",55350,"Parks and recreation","7","12","April Ludgate","But Andy and I are cool already, so our kids will be, like, really lame and weird.",1,"female",55350,2015,16,"2014-2017"
"6019",40599,"The Big Bang Theory","08","15 – The Comic Book Store Regeneration","Leonard","If you want, I can yell at you later.",0,"male",35081,2015,9,"2014-2017"
"6020",54778,"Parks and recreation","7","11","Ben Wyatt","We all remember how that went.",0,"male",54778,2015,5,"2014-2017"
"6021",36313,"The Big Bang Theory","07","21 – The Anything Can Happen Recurrence","Penny","Oh, for God’s sake. Look, he’s a physicist who’s trying to figure out what his next field of study should be.",1,"female",31315,2014,21,"2014-2017"
"6022",40228,"The Big Bang Theory","08","14 – The Troll Manifestation","Penny","Oh, just a video of Bernadette in a beauty pageant.",1,"female",34760,2015,10,"2014-2017"
"6023",37359,"The Big Bang Theory","08","02 – The Junior Professor Solution","Penny","What happens if you don’t?",1,"female",32225,2014,5,"2014-2017"
"6024",48129,"The Big Bang Theory","09","23 – The Line Substitution Solution","Sheldon","You’re a good man.",0,"male",41554,2016,4,"2014-2017"
"6025",40087,"The Big Bang Theory","08","13 – The Anxiety Optimisation","Sheldon","Hey. What are you trying to pull? The president of science isn’t in here.",0,"male",34635,2015,14,"2014-2017"
"6026",54338,"The Big Bang Theory","10","24 – The Long Distance Dissonance","Penny","You got fingers and a mouth, you call her.",1,"female",46819,2017,9,"2014-2017"
"6027",37351,"The Big Bang Theory","08","02 – The Junior Professor Solution","Sheldon","But if I’m a professor, then I’ll have to teach a class.",0,"male",32220,2014,12,"2014-2017"
"6028",46024,"The Big Bang Theory","09","14 – The Meemaw Materialisation","Sheldon","Oh, great, now you’re gonna get emotional. I always looked up to you and Pop-Pop. I, I know what a challenging man he could be, but I saw you stand by him and-and make him into a better person.",0,"male",39712,2016,39,"2014-2017"
"6029",47029,"The Big Bang Theory","09","19 – The Solder Excursion Diversion","Penny","Yeah, you guys run to the store and let the women handle the science for a change.",1,"female",40555,2016,17,"2014-2017"
"6030",44934,"The Big Bang Theory","09","10 – The Earworm Reverberation","Penny","Nobody knows. That’s why he’s number one. Can you please go talk to him?",1,"female",38796,2015,14,"2014-2017"
"6031",40838,"The Big Bang Theory","08","17 – The Colonization Application","Penny","You can’t be this proud.",1,"female",35284,2015,5,"2014-2017"
"6032",33988,"The Big Bang Theory","07","12 – The Hesitation Ramification","Raj","I almost met someone last night, but I blew it. I was walking Cinnamon and this girl introduced herself, but she was so cute I panicked and said, wouldn’t it be easier if instead of talking we could just sniff each other’s butts?",0,"male",29298,2014,43,"2014-2017"
"6033",509602,"Parks and recreation","7","01","Andy Dwyer","Everyone is gonna see my wiener.",0,"male",50960,2015,5,"2014-2017"
"6034",486672,"Parks and recreation","6","16","Andy Dwyer","Also, the inside of my mouth is black and hot.",0,"male",48667,2014,9,"2014-2017"
"6035",508192,"Parks and recreation","7","01","Leslie Knope","Get on the phone to Washington.",1,"female",50819,2015,5,"2014-2017"
"6036",45599,"The Big Bang Theory","09","13 – The Empathy Optimisation","Amy","Are you feeling any better?",1,"female",39365,2016,5,"2014-2017"
"6037",50831,"The Big Bang Theory","10","10 – The Property Division Collision","Penny","So if it breaks there’d be none of it?",1,"female",43709,2016,9,"2014-2017"
"6038",37971,"The Big Bang Theory","08","04 – The Hook-Up Reverbration","Amy","Interesting. Can you see how a grown man, an accomplished scientist, who invests in a store that sells picture books about flying men in colourful underwear might be wasting both his financial and intellectual resources?",1,"female",32786,2014,35,"2014-2017"
"6039",51219,"The Big Bang Theory","10","11 – The Birthday Synchronicity","Raj","Oh, yay, I have a doctorate in astrophysics and I’m every bit as awesome as the pasty-faced owner of a comic book store.",0,"male",44046,2016,23,"2014-2017"
"6040",39134,"The Big Bang Theory","08","09 – The Septum Deviation","Amy","And I’m sure he knew that before you held a grapefruit up next to it.",1,"female",33800,2014,15,"2014-2017"
"6041",54469,"Parks and recreation","7","10","Andy Dwyer","I didn't read this disclaimer.",0,"male",54469,2015,4,"2014-2017"
"6042",40202,"The Big Bang Theory","08","14 – The Troll Manifestation","Howard","How are you today, Mr. Can-You-Believe-These-Jack-Asses?",0,"male",34738,2015,6,"2014-2017"
"6043",473992,"Parks and recreation","6","13","Leslie Knope","Okay, so it's been an hour.",1,"female",47399,2014,5,"2014-2017"
"6044",37619,"The Big Bang Theory","08","03 – The First Pitch Insufficiency","Bernadette","All right, the pitcher’s mound in Major League Baseball is sixty feet, six inches away from home plate.",1,"female",32463,2014,18,"2014-2017"
"6045",530012,"Parks and recreation","7","06","Leslie Knope","A more accurate name for this place?",1,"female",53001,2015,6,"2014-2017"
"6046",458313,"Parks and recreation","6","10","Leslie Knope","And yeah, that quote came from the Indiana blue ribbon panel on irrigation and drainage.",1,"female",45831,2014,14,"2014-2017"
"6047",53884,"The Big Bang Theory","10","22 – The Cognition Regeneration","Amy","Okay, fine, let’s say you never win a Nobel Prize. Let’s say you spend your life doing solid scientific research surrounded by friends and loved ones who appreciate you, not for what you’ve accomplished but for who you are as a man. Wouldn’t that be a life well-lived?",1,"female",46420,2017,48,"2014-2017"
"6048",525891,"Parks and recreation","7","05","Tom Haverford","Man, I really got things figured out.",0,"male",52589,2015,6,"2014-2017"
"6049",48851,"The Big Bang Theory","10","02 – The Military Miniturization","Leonard","That’s not a bad idea.",0,"male",42027,2016,5,"2014-2017"
"6050",44985,"The Big Bang Theory","09","10 – The Earworm Reverberation","Sheldon","Bah, bam, bum-bum, bah, bum, bum. This song is never going to stop. Have you ever dealt with something so relentlessly irritating?",0,"male",38835,2015,22,"2014-2017"
"6051",38925,"The Big Bang Theory","08","08 – The Prom Equivalency","Amy","You’re making me worry. What’s going on?",1,"female",33611,2014,7,"2014-2017"
"6052",43896,"The Big Bang Theory","09","06 – The Helium Insufficiency","Sheldon","Did you know that I almost didn’t wear this shirt today?",0,"male",37949,2015,11,"2014-2017"
"6053",43587,"The Big Bang Theory","09","04 – The 2003 Approximation","Penny","Are you doing okay?",1,"female",37682,2015,4,"2014-2017"
"6054",44232,"The Big Bang Theory","09","07 – The Spock Resonance","Bernadette","He’s not on my side. He’s doing all the work for free.",1,"female",38219,2015,12,"2014-2017"
"6055",44396,"The Big Bang Theory","09","08 – The Mystery Date Observation","Bernadette","Ooh, tall. Finally some details about this mystery man.",1,"female",38357,2015,9,"2014-2017"
"6056",38286,"The Big Bang Theory","08","06 – The Expedition Approximation","Penny","This is for you.",1,"female",33079,2014,4,"2014-2017"
"6057",46133,"The Big Bang Theory","09","15 – The Valentino Submergence","Amy","Since we’re live, you’ll finally be able to reach out to us with your flag thoughts and flag questions.",1,"female",39798,2016,19,"2014-2017"
"6058",467882,"Parks and recreation","6","12","Andy Dwyer","I got this City of Pawnee mug.",0,"male",46788,2014,6,"2014-2017"
"6059",36892,"The Big Bang Theory","07","24 – The Status Quo Combustion","Bernadette","It doesn’t matter if she’s okay with you. The question is, can she go to the bathroom by herself? Hit me again.",1,"female",31819,2014,22,"2014-2017"
"6060",465622,"Parks and recreation","6","11","Ann Perkins","A new surprise every day.",1,"female",46562,2014,4,"2014-2017"
"6061",38308,"The Big Bang Theory","08","06 – The Expedition Approximation","Penny","Okay, I don’t want this to turn into a fight.",1,"female",33101,2014,10,"2014-2017"
"6062",46155,"The Big Bang Theory","09","15 – The Valentino Submergence","Leonard","I don’t know if I’m comfortable with that.",0,"male",39817,2016,8,"2014-2017"
"6063",43024,"The Big Bang Theory","09","02 – The Separation Oscillation","Sheldon","Sonny and Cher made it work. Their variety show kept going long after the divorce, and here we are still talking about them.",0,"male",37197,2015,23,"2014-2017"
"6064",461682,"Parks and recreation","6","11","Leslie Knope","We love you too, Ron.",1,"female",46168,2014,4,"2014-2017"
"6065",49461,"The Big Bang Theory","10","04 – The Cohabitation Experimentation","Amy","Okay. What if we do this?",1,"female",42542,2016,6,"2014-2017"
"6066",52315,"The Big Bang Theory","10","16 – The Allowance Evaporation","Sheldon","Well, I could deduce by his facial expression and body language that he was sad.",0,"male",45036,2017,15,"2014-2017"
"6067",49837,"The Big Bang Theory","10","06 – The Foetal Kick Catalyst","Bernadette","Which MIT did you go to?",1,"female",42886,2016,6,"2014-2017"
"6068",45116,"The Big Bang Theory","09","11 – The Opening Night Excitation","Howard","Well, we could wait a couple days and see it together. (all laugh)",0,"male",38942,2015,13,"2014-2017"
"6069",44974,"The Big Bang Theory","09","10 – The Earworm Reverberation","Amy","When you were married, did your wife cook?",1,"female",38830,2015,8,"2014-2017"
"6070",490331,"Parks and recreation","6","17","Leslie Knope","And second of all, I already beat it.",1,"female",49033,2014,7,"2014-2017"
"6071",48720,"The Big Bang Theory","10","01 – The Conjugal Conjecture","Raj","Okay, that’s not so bad. You know what happened to the scientists that worked on the Manhattan Project? The government forced them to move to the desert. They had to live in secret, and when Oppenheimer objected to what they made him do, they destroyed his reputation.",0,"male",41932,2016,47,"2014-2017"
"6072",542361,"Parks and recreation","7","09","Donna Meagle","I can give you a ride.",1,"female",54236,2015,5,"2014-2017"
"6073",464322,"Parks and recreation","6","11","Ann Perkins","I would yell some more, but I think I just peed my pants a little bit.",1,"female",46432,2014,15,"2014-2017"
"6074",53621,"The Big Bang Theory","10","21 – The Separation Agitation","Amy","You know, you need to start raising your hand before you speak. Yes, starting now.",1,"female",46185,2017,15,"2014-2017"
"6075",35269,"The Big Bang Theory","07","17 – The Friendship Turbulence","Raj","Okay, I’m getting some mixed messages here.",0,"male",30369,2014,7,"2014-2017"
"6076",55193,"Parks and recreation","7","12","Donna Meagle","I'm married to a teacher, and I love the man, but I also love diamond watches.",1,"female",55193,2015,15,"2014-2017"
"6077",463613,"Parks and recreation","6","11","Andy Dwyer","And I think we should do Sex in Space.",0,"male",46361,2014,8,"2014-2017"
"6078",47060,"The Big Bang Theory","09","19 – The Solder Excursion Diversion","Leonard","Penny says they’re having fun working on the prototype.",0,"male",40584,2016,9,"2014-2017"
